sender_eth_address,receiver_eth_address,ether_value,timestamp
0x50778502e0ece42d128af7c2a14bbcb03704b356,0x401819ab1e8216b8ac5bf6cc2a2e764582b2da5a,0.860984309,1611907200
0x1f4b5f25e4398affd7b6ae08f856cf2460b04860,0x37e659b1e2367da7387fac4c21b806acd60d6d01,2.216514805,1613008800
0xec54d41d6b3d273ea3708df6eb1afb57a45b97c5,0x1644c7c8efd7f919a6a4d62361100b05c4e9740b,68.87505168,1611784800
0x2870a5863c0b1b4baf4757125bc925516b150216,0x169a69849395b11fb866c4689480ceb263e1bd26,18.30792214,1609747200
0xe8a0ff395e82fe2eb46fd4fa7465d9fc12aa3485,0x2b8966582d068e591c789e78022d82efd90218d0,7.559994741,1612044000
0x536240e92788e9134e2ca05de91f80a8f6ac91d5,0x698ffb370331aa228618755bf1cf25dfb2aa6df4,0.509719644,1611619200
0x99d831b73c8ee3e78c8930fe2834643e1e1cc39c,0x8f48bc70da154ea68d3732b17ea7ab20c547e53f,12.19243815,1610276400
0x16ce4c06f6953bfc7bfa11f1250a19e1db02f96e,0xfb61a4bc386d8acc961b1140c6138791df33114a,9.467485507,1611932400
0x963fdf883ce750e6027e820064cdf0f5d5d366b8,0x4405ce3dd0b77ebca3c6276d4f485e51af4b39e2,2.167850964,1611662400
0x851d2d70b2c90aa70c436d47bda043249e2f7cf2,0xbbaab3ef8a31921d0a5366d90bc8790ec740e36d,3.610880294,1611108000
0x7b4db6953ee69899fc6bd4621ae4347b3e869cb6,0xc188614311974711aa2a97e7206324bff5fd0bbf,1.112977843,1610737200
0x1b936c0ef89b0eb4671313e55bc1fa33d0ed1d2c,0xed7bce76948dba6ebdaf2b525c7815d2edd6a3de,2.524821519,1611698400
0x5d35c3b7aee27c157058fec991ac014506a3ff8e,0x1dc93267250410c69341f7eac9d26a090d60b887,1.236934968,1612411200
0x0bae9a3a1301c751be5986846afed6bfb26089c5,0x544c751334ee5a4fddfa573a282a79b4f82997dc,28.33300631,1610240400
0x36cffe11019d7a77ef00b9357c1cf2593b163776,0x55f302a961354d548afbcf130bc60599c81f0bea,3.002882843,1611532800
0x9c5764bcc3dfb1a7833416e45f377b4fb5f20882,0x5f864498816903198feb532f3f148f5158d301f4,0.666809182,1611284400
0xc77fe0a8a78cdc8ab520a792c6c9525b2cecd8c0,0xca1d944552fa30a04b3e6639dfedc193714c695c,6.769460801,1612760400
0xf8e0321e7681ddf3de5a272dbccf1cc2a5f17061,0xefd6658e0c8c83cbebf426e17858529214cd3b5f,0.680030216,1609916400
0x531594a8a5df2a4e9787e282798639e82e219e20,0x0d6e551e097713cc3e1a8bd33ee349bb732a0138,2.802310979,1612004400
0x540ddf059b6990f8e341db9c7d12ebe81d5b36dd,0x056459f707bca11717488df7d86f75e8f121e52f,6.696066669,1611316800
0xcf61e7538e97c9223d884b857af7b9e63f35d864,0x53739e5ff4bd952c296c00053d5dde03f310cf75,0.991269936,1612375200
0x6f86c4996de9426caa1eb899b0c56dc7981a914c,0xbde1cb9b7a5720c5f1be844c97528f9393bc1236,0.761047971,1609534800
0xe37412010120a894f7476b3e6528b9efc8d47686,0xed05592f98d9201ee33f195e5209838462e27077,20.23922625,1612008000
0xd5f7a32d6411a570ea5b116905d6d7658c2a5310,0xcb8f37a4241aaa505c4c8cd65eab69f40e843540,23.516078,1610618400
0x12365a7d8e563188e3b29da5dd2030127933c9f8,0xb4a581db86836076619fe8a70a0d4109bca7bc31,24.06572566,1611795600
0x93fb918fd4b1956c1e0c60231640bfbf796f31ef,0xf973acc8417c3d15f0786cc81a063f97266ae98f,4.152997971,1612515600
0x502a168367916fcb2f7527ac28a2ff0c13cfa133,0x1c5692d826e34bf82ff288c300b854cebe9c221c,0.003351304,1613041200
0x3617c68d535e3682210d0c2d6ea8d1601f5af47b,0x77c9424371a795f3addd29c4500a921b0ae7bc09,3.434378379,1611277200
0x91ecaaa09dcd04df688704553029ee33c3d4ceea,0x835cb125061746725b8396fe0b68973f26cb07db,7.405508155,1612209600
0xfb479e72f18183bc19038b838eb509cd58c1513f,0x8deb22209e69c6153a6fdd6e3268356924fbd054,6.918745879,1610852400
0x31e2c205f7b240969c0ba8769e644ac407ba03e8,0x27c875ffde27c44b8067a9270763fa69daf6c9cb,0.41962402,1609930800
0xe625e86b2ddc5a3dc28910edf16905d68ed75276,0x450ed0d84eed3d0e2c3afa4d9bd497cc26dfc59a,0.542064684,1610319600
0x41906f90faa72d95690d56530a836610776deeee,0xc5a68e37d9fec153781667cf4ac203215696b7cd,0.026758634,1610398800
0x54c370d8f0738da428add83a3b718cd587ee6fcd,0xc30ffbc8e5acdb53c17ee726d6d4e4e7300830fc,4.953409542,1609858800
0x5f4bb7d17b4f7bf93e39ee3fdae538826b4eb812,0x79bb43a34b3239ecc4b16dd48d5a08f4efe80d12,0.116013046,1612486800
0x43dbf9e5a9372a4cff0ce5a4787f7bdc23fea3ee,0x7643df46476687cb7567c491d6929a75afd31c60,2.763044623,1610974800
0xa07d5684e0b96e42bc800f02b59a27dd91d82497,0xf00b45e0a54f39478afdb152e1bdc03724d944a8,1.392792782,1609725600
0x728c038ed798082ab98008ad53649d6770753cdb,0x67894a43a2c6cc46e188c8cc4d9b8019445d7b09,8.721429051,1610596800
0x1c1d1512c77abf38707f0e39569c37f7ddd8d531,0x948ec5f22c62fef929b688270db7a1365b8d71c3,12.95275219,1612670400
0xdcf13bf923564129a2d4bab43755052c59cac510,0x5caaa11a728f3d50ae99234c0d3439967b72c49e,0.648058054,1611997200
0xdd5cb7802a6567521b6bbba02ba3cd04921e27f5,0xd5a730dd4941598d5792913b882bc0033afbfe95,1.435371053,1610258400
0x3a4b0aa567e1ee658e7dfade3dc80a5f7aa31a1f,0x150db846a9f88c6e3e3676add9337bd86ebdcd2b,7.330011534,1611925200
0x8d61a1f279e8cd28bb9fb74a92a68b52f467cfdb,0x6d38793c53049da20117f3f239004686a427fb63,0.140839399,1612591200
0x332608c7117ade0c68be265e6690df2f90420194,0xadda10f99b869ca039c2a6f48a2aff59123f5a0e,2.796041087,1612029600
0x7345d7a7635f3ed6bcbfeccad04ed9bfe9e3a6c8,0x365f65fb1d6f7633b4d8414ec29799c1da34b3fc,3.515106839,1610996400
0xb2b5be67495fb05893dd9c0da8f31f026af9f1e8,0xb3d7c1cd3b8459eeeb886a16816b6f257f97d251,5.42027091,1611957600
0x044da6d73632e53d2ee84cd6bd59fe46a591ccc2,0xe1f981c1ccc72de26e9565d817a5ede355b9274a,28.42433395,1610845200
0x3ff5a68c0ce77532a25c76a0af56b68aa9401e34,0xa044ef1fddc05e6aa8f79280c5cd919887ca6d51,120,1610294400
0xc95a39ddfe031926607f607dd17296c54efa9da1,0x4697c85461e7b3f02c83e99daff232215ce9593d,2.45482732,1612180800
0xd221d9f5c919e39f885c36d0b347b1b454ec89f0,0xbd806984f0745696cdb6e06a249476656d6e443d,2.885537684,1610499600
0x599fd4fb18727d8de22179076d6203840e4c774b,0x1281cf602cdf05304d3fda9fda91c6be7382c5ad,2.576001859,1609912800
0x7eb246451745091a3a85719e4fbbcf0390afa816,0x8b1c24e227d3cc91419afb7e2d1220223cf78005,1.268434191,1612389600
0x99904d1fca86f9758566f8a7c036a76b2e3b6765,0xa0ae6a0489fa9805ec2eb8db21f7f2e4b5eb9ed9,11.22571606,1611378000
0x01594bd8419380a0b6a29182f1b79559a66ace53,0xa4e0a88e6b5cc44e29057d177979e297faebffbd,3.270674185,1610006400
0xf1ebbed4c533f313af0b50950597a11dfecb3a23,0x83e9a82f1efa7b2c1ca7ef748a54b26de83a6b2a,0.153196708,1609671600
0x882c9e553ac920b6ee4d9e60726b2d298c1d35d2,0x534a6b681d3e7f3bf2d952ebdb1820dbeebcc846,2.178272715,1611540000
0x50b15dda08b56db07bfbbbb44d56640a8e5c8af3,0x071b27348a6f9b600e790f9ef1386ccb6b964047,1.79585554,1612652400
0x23a4e8bee3ca8a927b0a88913c76046ef3efe08d,0xaa70fe623de72bccf6b0f8c52f6ec477b853c124,2.89374499,1610017200
0x91484ea916fe5679416676f96dc87e1169eace92,0xeff7516fdf71d05c57def6799d41e4184f08f9e4,9.285338344,1613016000
0xf53b8a4e4b4007b7bee5bac31d18e439c062544a,0xdc790a3cc44021b6fcd42a700d50350c8e388c5c,7.653091929,1609711200
0x3b32954a882c8cb2304b8e1391d782ce8556b45a,0x92941951e3e20770b5b0c80ef280e1367004f7e0,1.927589572,1612735200
0x6e47febff76515cbea8e10ac4a52f761fb6ee08c,0x45bbb049f9b6098c6e3a3ae9652d8fe5a19eb10a,7.375237097,1611090000
0xbad6f0ec644dc13b59ea6fa482038319dd42cbc8,0x17d580468da83c3e3274695d8d2521f2119a69fe,2.492711949,1609840800
0x248f5eebd89edc4fa59b7f21f2d8fe59b392c1ef,0xcf2041cafced5386169d722a1be029ba6a8d8c5d,0.074543155,1611943200
0xa29192d7a7f1a1196e5bfa01d0ebaff6511f17d6,0x4535f52357cdd63d2ae7f5b78f89a890bd2839b1,0.377934109,1612458000
0x440fd9a5d8874080742a6686cfad2acedc07b2b7,0x7d252e5b3dae6a90ff0e48437c406ae394c5c6a1,5.892329394,1609873200
0x087cebaf36bd2f23f1d93927a1fa823c9de9ee22,0xfe6135b4fa1b61d86b254b8c2113c082dc417eaa,1.061136855,1612537200
0x6f1233979d95f2a89f78ef423dcb488d26f5e3f4,0xd4baccb57ee660226bd196f8f0bd1a51db1463cf,8.265767943,1611799200
0x76495d3b8c30663cd274f96337d71d12ebb20ed2,0xf6ccfe6f00a291d6268ba0ef2caee5ec8427cdb4,2.410561987,1609804800
0x7e75ba92f2e0ff6439e3d35e774e53bdac879b90,0x5b0e67b411a466c3afd28bdd610a1cbf24de2989,0.877678815,1609830000
0x4682f71a6c1ed3621a960de72bbc124a7966b6e7,0x5bf50426b8fca546a8f4e49346238eb1784650ef,14.82400364,1609642800
0xf46494fa9a69e6cae229bce25be5cc2277693e32,0xc6b6da98b72dc5a5428635401088f47930cc36a1,1.739858413,1610244000
0x676fa930f26aa6ac20f98b5ccb60036daefa7980,0x8ad80b5a459f2d29463541cab0548b60c95a62d8,0.395362593,1612026000
0x0024c2bf8822bd4156c8e52b43e477507713bf13,0xe521c330e8f976523f161de9053e7085fd174446,10.69732936,1610539200
0x5a2014c949d0f0e8169f367f4cbb0f39f29eb49c,0x890fa328c4e89f5a8f0c33d9959eec094e20523b,1.609664713,1610935200
0x2f69b06576322e3fe88c14f03173f4a3444a2621,0x324804a3466608e6e3315cb92e045a44b9cdadc7,1.997100008,1611291600
0x026764e97f86a80d825723ff6b638c2b77c3f63c,0xa1086dc0cc9b549dea432dc764b8b691e663bffb,8.914638853,1612047600
0x09157c2ae8eb8179ab43943f73c9bcdf51454b1d,0x686dbc597653f6b77bb398282c634ce21b7d6f67,0.458333989,1610366400
0x2194a85df77641de994bf6bb6afce1656af73077,0x95994b73c99f259d8d797202d2db5c21be854b26,5.479789376,1611878400
0x4a15fdb04d5e6d10524beacfe1e00ca39cf105d3,0x94502b7f2d02bf3783cb608ab3dd8d2eace40a24,2.58245315,1611169200
0xd0e7b804b53da14dd3c6528d3efa4d27a6aae676,0xeb104aa7d265acd0b62d3df91eaf045a1f955775,0.373214314,1613026800
0x480f8539d684d476cc7ab91825f51bc68b9a071d,0xed0c5d4c5fd3ca580e50b635f6ca487e20ad9736,3.769137083,1611234000
0xbcc968dffd7feb8716f1cbaf1e30e45f89710163,0x69a6b9170fcd1a63a998a8d2cdc28c9eb7056dad,1.749735547,1610542800
0xfb80d0ad8431b85e8436477c1ce497262e515574,0x6c6bba3f63829fe148a2084152df8212528881e6,0.290736109,1613023200
0xb2b5be67495fb05893dd9c0da8f31f026af9f1e8,0xb3d7c1cd3b8459eeeb886a16816b6f257f97d251,5.42027091,1611957600
0x4af17ac12d90af1df6915e23aec7d295067ad72d,0x7b914d81e7f2733b6436b2e8dc4b216b6bc43ca1,3.353879325,1610020800
0x1dc741662d0af313710adfee296cb5567229c7ff,0xd68f0b77693dbefd615dbeae44a7073c95507ce3,3.388392125,1612994400
0xad6bf4e15f6deac5cd2972d48a4e6ad64f146630,0x9c31b87f3a4d95c314a068258a35de286635aa7e,2.239387823,1611709200
0xb5983723935e8504845279afc33ab4d9e8c76488,0x21c0a04bb4b834c5c968c507d1f8a6699b479e02,0.159456052,1611730800
0x1c2431eaddff91d56b95605a2073f979da33bd93,0x9e78869e076359f137393d3fdfb98a1f62b30bef,3.00869742,1611432000
0xe8d773fd3d13f3521e71762559d4c7eafbf4f6f5,0xbda0ba351aa731079066fc5790b0c056f9894084,4.15216872,1612173600
0xab20052307045e16f6f03bcf3400680f15ee5183,0x31628a5097c6022d2e65ab1f45b1ed03deb33026,3.78183385,1611572400
0xb20659e6ed1cb3176011320bd1fa8c086114c43b,0x5190072ea28c533651817390f08302265760283a,2.31254002,1611565200
0xd499b9f7ae814d6e5562c298d745ab909b031a61,0xc352c8165de1a25930027a3a07950b9950e99213,1.017118518,1610506800
0x550d752d81ea792cb4595323030be09df54dae3c,0x87183b9ea4ba43c5013378b3533bab8d3c5dc826,0.502141985,1609581600
0x1b207f5fc175f6a062ab753a7891fe5449a2b7d7,0x9a3ddfc1d90ec69a2229bc215d9209cc8f559819,2.331544962,1610848800
0xd375b934ccee86f9dd86fb0fb732fdc6b2754377,0x7a85983b40d8882ce99f972c5472d0b898213df7,9.788627045,1609750800
0xe2c7f7de64e717ba19f4ac3ec04601bed8b4dc61,0x5a4cd9a099b1a4db5d0f6206692f5e3d38c6f5bf,5.401893679,1612940400
0xe3cfda688b208f765de96a85eddf92cd239cded9,0x3668fe82cea74e47e5990384d3ac9087280e3433,0.385761456,1612810800
0x6f8a2c497b0760cc9b9eb50141d905f77ccf7faf,0x46e2159c5a3040ada71f882586321990af9a0b33,1.480793608,1610931600
0x5ee42844d3d3b0682bce1205aa6aa17d5d347d22,0xc9e580a94876fffc9f18bcf7cae9988826fb08de,3.587425915,1609851600
0xe85a00da672833278010d396d6b5caf4a3bcfd76,0xd3245bfc72dec54c6d86a5ff8f93d0755de49a25,7.287677732,1612908000
0xb99949147527ed84c11609b19303cbac9e480b41,0x72e73e72f207785b1079f3ada6d9eb3079d89e88,0.34921345,1611104400
0x0f079991c881215e6b52be2b1f1ab4afa758a493,0x6bb195424e9627e63cec49af31be807f3826e2e9,2.251650987,1612350000
0xc59ee553492296474b3d2b1267e4a023f9ccb3b0,0x7257d8dc65a5be5e98232c8fcfd4d9c7b7896242,0.705308855,1613052000
0xa853b232e1d41525ea980ff58a3ab1c3029894ea,0x32a879cc1ccecdff7aa29bd5478a65504d75b0ee,6.825386645,1610010000
0x5ccb87e3cab46748d9b33c7074cda03137406082,0x983c3f8e3937a38a7487d93303bc7bb4f53df49f,0.059260971,1610985600
0xf6edb2f9755de042fef9e0766b9d993cea5fc8ed,0x2e3f905e5814464bd93be9bed174c3812e7a389c,1.395642671,1611468000
0x04b893c8b13834a7f00883cf1fc8d35b0b84e230,0x08e17e4f14f852b7d088f3c7addfa2c5997a8783,0.878637555,1611219600
0xa44a603af47bebf70490011ee832a0b15843c48b,0xd640053d713bc7eeb7ff42ce32a1d38530d61b59,2.893527599,1611612000
0xd4d88c8b5548976654c32f25e3bb52e3e84c691d,0x206100f6b0853b3ecbd4141b39ad45583cd45351,8.69141665,1609981200
0x128ce3d4867ea2aa3631d958f1070024cb8a91bb,0x1a86299699d485ac63f1ea3826cd32ddd41ad9d3,4.982898153,1612346400
0x17818685179e8b71e7228c8e83bd6c7eecec4cee,0x7e3e6fc590ca7514b196ea956ef590e2e9f1003a,6.292260596,1612245600
0x1d75344c8cc877fb1d2df7c46d75e470f0029cb5,0x63d80291d10c2945730bf827d3aee2233fbe617a,2.241675918,1612724400
0x9930d1a05f26486344ae4989257a8ce6b203c52d,0x9347d70f90956114847747e7e443081054ae0662,2.830229418,1610798400
0xbe49dc4571503d9282e50b537ca839b95036bfe0,0x3872446786e177acd1c5c90a691ef4fd69faee8d,8.329020022,1609941600
0x08db2a06ce944d0ee86785b45a132c68459dbb1f,0x081ca0d685f7ea686c5089f4c1edba7cf3d2c042,3.112006656,1609884000
0xce2e4f1a3911b70fffd64ea70a64369e1be00abf,0x11145221a508ea93d1cfb542c24341a04a027ea7,19.79874048,1610186400
0xdeda30877d9565f82d22928b3c6de8ab68b2e3d7,0x824bc75998dc2b6c5fde4f34c326538008f61a94,3.166391675,1609855200
0x440fd9a5d8874080742a6686cfad2acedc07b2b7,0x7d252e5b3dae6a90ff0e48437c406ae394c5c6a1,85.06676053,1609873200
0x41b10d712eb13d02490f35e36d6581c977a9dda3,0x01393480728fa778e3ffb4b616fb25c559e1876a,7.989489494,1611637200
0xd72596b54318df663df45bab13ec3bc36c666149,0xf9fbcf38b91e2eefde7014ee69c8d2a390b00387,1.28134708,1613005200
0xe37412010120a894f7476b3e6528b9efc8d47686,0xed05592f98d9201ee33f195e5209838462e27077,20.23922625,1612008000
0xa6285477bb21e1d4f9fbf679e7cb7e9ba2da1c3e,0xbfac08b7bfafe424f486c14f8dac17b23185e8de,0.302894012,1611144000
0xe60b5c5e4e11844651a0f43b2191de313286dcae,0x4b46abf34dd33e7a4c84f72b60eeb417b54d2dc0,19.9930891,1611450000
0x5b0d8bced2a59c9eabdeff8ac24cd49f63a368ea,0x13eac5653923b43202a4cde5bfdc309c6fc8ec5d,1.558526326,1610776800
0x5e2ae527eaec3b95e8116e113871731a965d94a0,0x46530399f7cfbac017e1acbe9822528a73573ec4,120,1610654400
0x80a9b698989ac2ac4773eebaa00e3575b8ee8d19,0xc70510b9654e488bb5ce26f346ebf6e9704eb8fe,1.86744916,1609952400
0xd3ee62c961bb7b5bfe2242f5f17caba8ce6d2adf,0x717acd1ca40839da105a730051e4ef18143a0982,0.033688803,1612512000
0x15738bbe76d62d5cc40a2cb0392a382b5568b6d0,0x5b52e26e04c24ad35b8f197dc13836a4c17a9e91,0.130248776,1610859600
0xd3ee62c961bb7b5bfe2242f5f17caba8ce6d2adf,0x717acd1ca40839da105a730051e4ef18143a0982,0.033688803,1612512000
0xd8d731d83892669c31a837d17faf9466b829393e,0x906ab93026a2067e45d2d42c1d69a6b7b011b266,9.024369539,1611223200
0xbb77e2b784456240a94306e0c7fd9b19cb4c58ed,0xbbf7296612efbd31d89a50e07a5c9b65f1273ce7,0.414639924,1612152000
0x9dfd8386a5e4a81dcadb1abe8b27afe87f3b03d8,0xb9fea767a896eef2fe80d75a285e6fa1002a276e,1.976926147,1610251200
0xf01f1e3624a84808d474dbf5712a844892d3ffff,0xf11d7bd2415951e3a1d93cca6493ef992ccc513b,7.397112579,1612065600
0xb7076b68ecf96e100f6434995be9501235bbac8b,0x9d6184437a3142326d51aed7457aabf6ea212e73,3.036447525,1612242000
0xc786f26512acbc99cbe49313b744cbb92c75118c,0x1861f9131059dae4b2a08755b3fc1b3d1c6e8c18,0.809366124,1610949600
0x300b92e861ec8912ac9d125886b235a41c52fd71,0xfcd451ab8e5b8a9259f4f8c9e0840976d51421d9,11.4631247,1609880400
0x983699eb0318f42359067668c3df68e41e437fe4,0xaa9c25ec6a73f76a7496fdf3c02b9e8ea3d4e2ba,3.301312306,1611536400
0x405c8165433534c546896630d7304dfdf73cb772,0xa8a480e99a72fc74183dd6b76a5edb6390479541,1.127725829,1610640000
0x9ba3215758d41f78fd935ea978b4b5a34689acf5,0x26364d7746a5c78f46fd0a7205dc7a2f02e4af78,14.14519751,1610614800
0x6a15f0d66b33e941893a8d280636fd9ef533763a,0xa3d9cd069bd5a089793ee471591eba74b921370f,18.82420834,1612519200
0x21683b42a8d340abec1bc814cff7253a69dc2f5e,0x52d0277f561821ff404f93fb5b484c7fbc12225f,0.167268607,1610524800
0xf9ec37f8941ee5aeb7c4078079b13cee1192d736,0xed6d1c18a0fbb2934e2846edac6a812370843c7d,1.06767607,1611810000
0x014338a75015a1efc94d455d5d1d9dced2d5c7bc,0x6abc107894dfa5fe1a4b377d4a7f595cec39ba28,12.8495466,1609956000
0xc0b02d9e7aad7c26b238fc3246437319cdf51204,0x3098dca97423297c4fca70e8a9202cff169362d5,0.757578015,1611266400
0x1c0be9bb9cda25f9a505f465bb61b0d681b6252c,0x443c5e794d7eb4c27b3d2f25794002bb510e6ddb,9.272956766,1612573200
0xbfbd0a923f1cbaada03e6f9a55a8de1340775b47,0x13746174385ed37f2dc916dbe339810e6eb721f3,4.566389237,1610622000
0x3e8ce7f638305392b4f2a8b5e247df754e40f1eb,0x642fe5bba699bd8cf620edcf6b7ea04bbc796e1c,0.327390572,1612926000
0x6c078ec45caff731e9714ec54552aaf2822ad169,0x037e09dd2f33f22c67dc9d3aae77506645d82b38,3.357092252,1612746000
0x316525ae5b439be0951c2d79dd52f63d8e421a12,0x3a97485a9100fbbddf802b1eeefb30e03ccd367c,24.1121148,1609758000
0x198bd4a79313ba3a89a5e9e5450c4b573d4f369f,0xc8e13faf5649b9c6dae372c24529e1495f262ebc,4.444784634,1612407600
0xe3fca9c2225df7a6d3ab3a9eafada1df08beb1c7,0xd3a1b223ac112b0752020235668f7c35a0751738,4.319519769,1610053200
0xa0f1261c416977cfe79e80b0dedd91ae5d04e4ee,0x67b8ec130276fee7ea5f4bb9848eeec3b4052ae9,17.18829317,1611921600
0x8cc487cfa5094b069da776143498e3feeb771d54,0x585128ee65c4230461ab7eb959fd217c366fd989,0.790136422,1611694800
0x10640e3bc39681bdf016c9530c04fe0be6fca001,0x6246c123f4b88f3d8319063b77b758d343414978,1.194462468,1610679600
0xd8175b564ba3573465c3c393047642eea0c6cea2,0x7026b0a45dbc068823ed0c3d464760b1621abd8b,15.82685217,1612306800
0xc95a39ddfe031926607f607dd17296c54efa9da1,0x4697c85461e7b3f02c83e99daff232215ce9593d,2.45482732,1612180800
0x81cda3312faddc7b85911677d59f7de08cfb0c2b,0xc1b64e8cca00e17ea8aab60b6c76cb4b69faf181,0.443626294,1611061200
0x6c038d3bc2991fde209702d2ce1d49227332a07e,0xd7aa55de595cdaceb89ce0f957e0eaa585d10359,1.236426006,1611201600
0x38d9b50229fbb3f5e6935a0d76eaaf821024da1b,0x4d6457e71a89bbbd56235654db1bee64b8ca3d9b,0.40553562,1609905600
0x03c58c10fc9bd16291da6cc1ff2a6d3cd0cd4b8f,0x789a0e72b59747666855a8e5f6e61cb7ba53ac6f,5.294944727,1609646400
0xa46b46c37cad9ca9f69e4a546b14ef9fe28fc5c9,0xc3fa1d7ace9b8c90e15c9b617c9f878e5a656238,107.9558531,1610456400
0x0eb4961973b29a71aac2b29a0510f1b5d35b8fc9,0x803564c6ae9795a30af49f99343822e96187bd5d,6.20528409,1610190000
0x16e330b244130e80562be062c9bb5cbd5dfb3ba5,0x485dcaaafda25bab34582017361ba9dc79fbdb8e,22.09522006,1611442800
0x5d58079cc4c5502b5dedaa85febc508f3e102240,0x896e2e7919b76b43a9bd90c35e518cc03317a11e,17.55089876,1611831600
0x310cd70dca039b9e58069a4bef7d633558b4741e,0x3e0ae70cb262c742447b85f9f21a286eaa8ce579,2.892483379,1610413200
0xd8d731d83892669c31a837d17faf9466b829393e,0x906ab93026a2067e45d2d42c1d69a6b7b011b266,9.024369539,1611223200
0x02a8660696367f2c91644d4e68a7568da50376f2,0xacc7b8f4f5640816b7e70e968adda27787442b59,1.574595082,1611147600
0x774ec28b6079c4589ed7dadd2c4f3d0496035ab8,0x834db6daa4f33428b1fb637673a16b85651c84be,2.091427278,1612699200
0x9bf5b119c7eeb16276d7d6a5c646008d4c424288,0x4f53dc204544b53db3ac7a7b26e44bc21c2e62fe,9.173070622,1609920000
0x943921dd879e15f22466a90a6655cfc122c218f5,0xf37b91d795661da1353545855faa7e449ca050a7,0.53042159,1612548000
0x6a997d5bdad4e72bcc612ecbe146a9aaae9eeecd,0xd4a33bc7f00e7e1951426816fcc7d9e76deb339c,3.38408572,1611054000
0xef295f9c8632932fb2bdc838be946d401ae45619,0x81310bfcad96ba427408dd42571ad261aab48d6d,0.365950763,1611892800
0xa7cf43c880174f60b9b4ab29bbd118c3f369f9c1,0xc0c360b7fdfa17eac370eb4862f396d5cc32a19b,8.694518672,1611014400
0x224d2ed4e7011bf381bfdaceb86970c48b31512d,0x63911cfeb73628f9866097f17ac10ffea73ea9e5,0.727960449,1611882000
0xce63b00f3356889beb49a22e50624f66f8028717,0xec89950b7b8f1ff5e6ac0da4faa421d0e5611e44,20.95897979,1612692000
0xdd9d3e7edeca48329e708f3a8722d8238b3a2df6,0x720d9125d28b06978740e0de764f9283d5a383d7,17.34058834,1612292400
0x0c19965b76d9c725c6ef9a006cac22e4efa51f25,0xa8f0b300d840a26d1318b8bdecfecc6d61b9fbf7,6.964750827,1611478800
0xefcc5b9d86e947e16e38b06574e008e9594e0552,0x07873b13df8984492de5f6be9deb862bc6c0136e,6.860167255,1610143200
0x499b194402489f0708f507466e65a78be16e1519,0xe07165a0be582b6f306f0a3cef846c6eb2ca7039,1.103247843,1611644400
0x00e53a308ba2e49072de0950ee243f65b2fa77d1,0xa8c67681ee3171756aec5db830f8ffc970c95d9b,120,1612792800
0x37ef6499b7fd8494142694702284fb8c80143e98,0xe86895ee62dd8253808bf39f4ac0d059ecee0cff,5.144679914,1609822800
0xfe561ea9190708a5f6c9692187cb9683c307fdfd,0xf1958ae6d71acd8294d636f7ec9d93fe4a2472ef,0.453644776,1609506000
0x63cea7c46926aa7437725417bd51fb40b95cb80a,0x513cc6fa58a605a2f7c0912fd26c7e867ae51028,1.161195397,1609459200
0x7196755903d031ac49d8aeb92725f37a5705007f,0x38bf64cad506fb4644247d71a01a6273997d1cde,7.59146076,1610316000
0x57cbd954e3f2fc3d60601e30abaea8b5c00533fe,0xe5c130edcf303d15578f70c2507d5f09159d740d,0.539378441,1609808400
0x9850498c56304173096ba12d8ec812fab801fa19,0xace34228f4f08958da6a9964693aa51d921fc916,0.036550211,1612263600
0xe4c622b27d588705332b810de92ce335001365ea,0x5aa5ddfa2c73af16a7af3f57f4855bc1e6f8e4d4,1.567206139,1612450800
0x02bf8b447aac1c686b4cff53db6032fcf30bc1ba,0x25c0d2b038cf4d296d5a833f8191864fd48ce948,120,1612738800
0x2e211dbcf94811b5ce91b3540e5f0294d9c4c95e,0x36e1cb1b57c040eaf565fdc8272aebcc6dc4bc0e,120,1610463600
0x3f089a612c76338fe4dca4e6021a95ab590dd59f,0x685905fa77d9cf2c045981d0e61ae12d3c60c5a6,0.89110435,1613044800
0xe43f649d313fb1728c3c5949c08f078801bfc091,0x6a90804f6b71d03be39b50d024b54ccc481bb058,7.605339277,1609776000
0x9a990a79dd66a5b3a7162d2d6b2ee47dc3661df7,0xc4b154a1741f010992d2b90696c843f477b3b7c3,13.75367646,1612101600
0x729ad9ed76936a7552491b446f3da583ad5cb89b,0xab525f76c72746c32583b825b48513d4aa8c0b89,5.278570748,1612843200
0x0bd76d7c35ec2ac73235a66debf3761c784e3f3c,0xdae3695d4aa4d6dc1f818a3c9a950458d8f8d2c3,120,1611583200
0xe08d5a354262cdfec1d364d89e6bd8d8b1e0a33c,0xd3d53e3a1f9f1117e93399ad24369656b6c7ac0e,6.504011412,1612116000
0xa4a1a0cd41dcf671630fae2ab04ec70d82484897,0xc55019609405e67cb2dd2a0bf24523448701be4b,1.477581249,1611968400
0xd833824052095db91f7dcefab13d281263520ffa,0xd5a55a022751cd0304ba7917c757c16fb73d8af5,0.123046906,1612465200
0x17687a3f1dc11dab56b5132ac346d8ea17289bf3,0xc9d364f1272fe646986d5bc0f37051ec8788dc11,1.3834773,1611889200
0xf46494fa9a69e6cae229bce25be5cc2277693e32,0xc6b6da98b72dc5a5428635401088f47930cc36a1,1.739858413,1610244000
